"Ciudad de Mexico","Acapulco","Campeche","Cancun","Chichen Itza","Chihuahua","Cozumel","Cuernavaca","Guadalajara","Hermosillo","Isla Mujeres","Ixtapa Zihuatanejo","La Paz","Los Cabos","Merida","Monterrey","Morelia","Nuevo Vallarta","Oaxaca de Juarez","Playa del Carmen","Puebla","Puerto Vallarta","Queretaro","San Luis Potosi","San Miguel de Allende","Taxco","Tequila","Tlaxcala","Tuxtla Gutierrez","Villahermosa","Zacatecas","fecha"
3115,44,8,28,1,35,2,50,120,56,0,9,19,57,83,104,28,1,45,10,209,2,241,129,9,2,1,11,12,86,30,2021-02-09
2982,53,9,16,1,33,1,70,96,87,0,5,17,33,71,115,22,0,47,6,178,3,204,109,16,3,0,10,13,76,24,2021-02-10
2665,46,8,14,0,33,0,19,103,54,1,8,19,55,62,100,29,0,35,9,223,5,181,120,4,3,0,7,9,68,16,2021-02-11
2959,38,8,15,1,37,0,18,117,36,0,6,16,22,70,69,18,0,38,6,215,4,177,112,7,6,1,15,8,65,20,2021-02-12
1728,12,2,33,0,20,0,16,33,37,0,0,11,10,27,46,13,1,38,4,104,3,95,83,2,2,0,9,2,56,12,2021-02-13
514,14,6,11,0,15,1,10,30,21,0,3,9,19,31,17,11,0,18,2,86,3,80,57,1,1,0,14,2,13,7,2021-02-14
2981,42,10,31,0,30,2,65,117,36,0,16,12,47,79,43,27,5,57,10,222,5,207,96,12,4,0,6,7,76,29,2021-02-15
2798,40,8,39,0,58,3,70,90,43,0,13,18,22,72,71,22,1,34,7,177,4,205,98,20,0,0,11,6,70,27,2021-02-16
2508,40,8,27,1,35,1,66,75,21,0,5,10,36,76,72,30,2,52,7,156,9,204,104,13,3,1,10,6,66,11,2021-02-17
2436,26,9,27,2,33,0,25,89,39,0,7,21,34,81,60,23,4,38,7,172,4,197,104,4,1,0,8,13,43,16,2021-02-18
2427,38,7,28,0,33,0,62,76,26,0,3,10,14,65,58,21,3,42,10,168,4,206,100,9,8,1,9,6,69,17,2021-02-19
1364,9,2,19,0,16,0,12,24,17,0,1,13,11,23,37,14,0,35,10,128,3,100,45,4,1,0,5,1,42,4,2021-02-20
484,15,6,14,0,20,0,9,24,23,0,2,3,5,22,34,14,0,21,4,89,1,71,28,6,2,0,3,2,18,8,2021-02-21
3074,47,19,37,2,80,1,41,90,37,1,1,22,40,84,82,15,2,57,11,202,6,228,111,11,8,0,11,11,89,16,2021-02-22
2750,41,8,18,0,56,2,33,81,32,0,4,6,32,92,82,17,7,53,7,227,10,227,102,7,5,1,4,4,45,16,2021-02-23
2451,36,7,14,0,29,2,39,97,21,0,3,15,26,69,74,22,1,49,5,156,13,210,82,8,7,0,4,9,63,26,2021-02-24
2433,35,8,19,2,58,0,45,64,25,0,3,21,29,67,78,18,4,47,7,190,3,205,92,12,5,0,7,5,53,10,2021-02-25
2556,21,4,24,0,41,0,31,49,21,0,8,17,21,88,75,18,5,44,1,179,9,186,78,2,8,1,6,9,50,10,2021-02-26
1537,11,2,9,0,18,0,13,24,19,0,2,11,11,38,35,22,0,41,5,126,1,117,62,5,1,0,4,1,47,11,2021-02-27
537,6,2,9,0,15,1,7,28,8,0,1,3,7,28,17,19,0,18,3,85,3,84,24,4,2,0,4,3,9,2,2021-02-28
2995,33,9,27,0,61,2,47,101,38,0,5,26,29,96,63,14,4,70,8,223,11,294,140,10,9,0,6,13,88,18,2021-03-01
2631,42,12,25,2,43,2,40,61,28,0,6,9,28,79,67,20,3,44,9,152,3,203,132,6,13,0,4,8,54,18,2021-03-02
2489,33,14,17,0,60,0,29,56,36,1,4,11,30,77,40,16,1,48,7,165,8,223,90,7,8,1,10,5,56,14,2021-03-03
2330,23,11,20,0,45,0,85,54,30,0,4,18,32,93,47,19,4,53,6,169,3,188,85,7,12,0,9,6,63,23,2021-03-04
2228,36,21,13,0,48,4,30,32,24,0,3,14,25,75,50,20,2,30,9,129,6,204,75,2,11,0,7,7,60,12,2021-03-05
1274,11,4,14,0,19,0,9,26,19,0,5,4,9,24,38,11,2,38,3,92,0,90,72,0,3,0,2,3,44,6,2021-03-06
506,14,2,6,0,15,0,20,31,16,0,1,3,9,24,17,10,1,16,6,58,3,80,22,0,3,0,2,2,15,16,2021-03-07
2474,40,18,23,0,58,1,102,65,32,0,7,25,31,78,51,26,3,40,5,188,8,205,105,7,5,2,8,4,66,28,2021-03-08
2118,38,13,15,0,54,3,78,54,62,0,5,10,24,71,56,15,2,47,5,164,13,174,69,5,11,0,4,5,64,16,2021-03-09
1784,14,10,22,0,50,3,60,46,38,0,4,7,26,82,41,12,0,37,4,127,6,205,79,2,7,0,7,11,39,8,2021-03-10
1872,27,6,11,1,42,2,32,43,36,0,4,13,27,72,51,7,3,25,12,156,10,163,52,9,6,0,15,6,49,9,2021-03-11
1904,31,9,28,1,34,0,75,32,55,0,2,12,12,75,42,18,3,27,6,169,2,153,79,8,10,0,10,4,50,5,2021-03-12
1050,11,3,14,0,16,0,9,25,17,0,1,4,6,27,21,4,0,14,7,102,1,85,57,1,3,1,10,2,43,5,2021-03-13
455,10,3,12,0,13,0,9,12,12,0,1,0,12,21,11,4,1,8,3,65,4,77,27,4,2,0,6,3,16,3,2021-03-14
547,14,3,15,0,15,1,10,14,25,1,3,6,9,23,21,13,1,22,7,87,3,88,35,4,4,0,5,3,22,2,2021-03-15
2400,31,18,26,0,59,2,46,71,60,1,3,21,33,79,39,21,2,39,17,154,6,187,85,10,4,0,17,8,76,15,2021-03-16
1956,26,13,17,0,47,1,22,31,38,0,4,8,24,66,34,23,5,35,11,138,2,142,69,7,6,0,7,1,58,18,2021-03-17
1837,34,5,21,2,52,1,24,34,32,0,4,10,26,67,25,20,3,29,9,151,8,129,64,8,6,0,13,4,47,16,2021-03-18
1614,41,4,17,0,48,1,29,52,41,0,0,8,23,66,23,19,5,37,7,126,7,125,64,6,8,0,8,3,57,12,2021-03-19
963,10,2,19,0,25,2,8,17,19,0,1,1,11,21,19,7,0,23,7,85,3,64,28,1,1,0,4,1,33,6,2021-03-20
352,12,0,12,0,23,0,9,16,19,0,2,4,15,23,8,6,1,10,4,71,6,46,20,1,0,0,5,3,19,13,2021-03-21
1982,38,7,37,0,93,1,36,51,56,2,4,15,37,72,34,9,5,32,13,153,8,141,72,8,3,0,13,2,80,13,2021-03-22
1834,20,11,25,0,74,5,24,34,51,0,4,12,38,62,23,15,1,39,13,129,4,138,64,6,5,0,15,5,45,16,2021-03-23
1531,30,8,26,0,78,0,22,30,43,0,7,8,30,57,20,17,1,34,14,104,8,90,55,6,2,0,9,3,47,15,2021-03-24
1530,20,8,22,0,85,3,17,34,38,0,1,8,33,63,22,17,0,42,4,112,6,115,54,4,1,0,11,3,45,21,2021-03-25
1388,10,6,31,0,76,3,29,20,49,0,3,3,22,59,30,14,0,21,11,108,11,99,51,7,3,0,6,4,41,14,2021-03-26
915,8,6,17,0,33,4,12,16,23,1,1,2,17,19,8,13,1,17,6,84,3,46,28,1,3,0,3,0,31,9,2021-03-27
331,12,3,14,0,13,0,6,11,14,0,2,0,6,16,12,6,0,8,4,58,5,37,26,2,2,0,2,0,7,5,2021-03-28
1658,30,17,25,0,99,3,18,31,63,0,3,7,29,72,39,23,5,31,6,127,7,107,83,6,3,0,11,3,64,24,2021-03-29
1547,43,8,30,0,108,7,28,30,33,0,4,2,33,47,24,15,2,24,8,130,6,66,55,2,2,0,7,4,80,9,2021-03-30
1418,33,9,31,0,70,1,13,35,42,0,4,7,19,63,27,12,3,21,7,87,5,111,66,7,8,1,6,5,54,7,2021-03-31
594,14,2,17,0,36,1,9,15,17,0,4,3,18,43,14,3,1,28,3,86,3,67,42,1,4,0,0,1,28,13,2021-04-01
451,12,4,17,0,42,1,15,15,26,0,1,0,15,19,15,7,3,18,2,58,4,51,40,3,4,0,8,0,27,3,2021-04-02
335,9,5,16,0,55,5,2,19,21,0,3,2,2,23,20,6,2,16,6,60,4,47,35,4,1,0,4,1,35,5,2021-04-03
290,6,4,23,0,38,0,3,17,21,0,4,5,7,15,12,11,1,7,3,67,5,45,18,2,0,0,2,0,38,5,2021-04-04
1637,37,6,30,1,153,5,28,47,56,0,5,9,38,86,42,19,3,27,14,123,5,132,77,4,4,0,8,4,73,8,2021-04-05
1423,30,6,30,0,154,3,26,50,36,0,1,5,22,72,32,15,6,22,9,105,11,128,79,1,6,0,6,3,53,10,2021-04-06
1371,22,7,30,0,115,1,29,28,52,0,4,1,26,44,30,16,2,14,9,98,7,116,87,4,0,0,8,4,65,19,2021-04-07
1253,24,4,37,0,120,1,23,35,39,0,7,4,18,72,48,12,4,11,9,102,9,92,70,7,4,0,6,3,74,18,2021-04-08
1294,33,6,39,0,122,2,16,40,39,0,4,6,12,42,19,10,3,16,10,115,9,76,73,4,7,1,3,4,58,15,2021-04-09
826,12,1,26,0,27,3,7,21,24,1,4,3,7,19,16,12,4,9,11,59,5,59,63,1,1,0,0,1,35,5,2021-04-10
239,7,4,17,0,40,1,2,17,13,0,5,3,4,16,10,10,2,5,7,48,5,26,19,1,0,1,3,1,23,9,2021-04-11
1444,32,8,44,0,141,1,41,41,64,0,7,9,18,72,33,20,5,24,13,115,11,98,75,14,7,0,7,6,80,15,2021-04-12
1288,34,9,36,1,131,1,14,26,50,0,9,4,24,60,43,20,4,19,14,94,8,93,83,5,4,0,3,7,54,7,2021-04-13
1187,22,4,43,0,126,0,14,35,21,0,5,7,27,45,37,13,6,16,18,85,7,59,54,2,3,0,5,1,63,7,2021-04-14
1195,15,7,35,0,108,1,21,18,40,0,3,4,20,62,34,16,4,14,22,96,4,79,77,1,6,0,3,5,65,17,2021-04-15
995,21,11,29,0,106,1,22,18,35,0,3,4,25,53,30,5,3,17,18,78,11,76,55,1,6,0,6,3,53,10,2021-04-16
607,3,1,28,0,38,0,5,15,12,0,0,1,9,12,11,6,3,7,21,46,2,33,31,1,0,0,1,1,32,8,2021-04-17
221,6,3,27,0,24,2,1,12,11,0,6,1,13,30,8,5,4,4,19,40,2,28,19,1,1,0,0,7,19,6,2021-04-18
1196,17,40,59,0,126,1,36,37,57,0,8,4,34,66,23,14,8,20,16,92,9,97,48,1,1,0,5,5,114,22,2021-04-19
1078,10,2,44,0,156,1,34,24,43,0,3,6,23,61,25,11,7,11,13,75,10,88,43,0,5,0,5,2,63,14,2021-04-20
1083,20,5,63,0,137,1,16,10,44,0,1,7,34,59,16,7,0,21,18,81,11,71,63,0,3,0,7,4,63,14,2021-04-21
901,22,9,45,0,93,3,24,23,37,0,3,3,21,48,24,12,6,17,7,74,8,66,61,2,4,0,3,7,66,12,2021-04-22
868,22,7,52,0,97,2,27,17,36,0,9,6,16,67,27,14,8,23,7,70,9,59,59,1,1,1,5,10,61,10,2021-04-23
568,8,4,40,0,49,0,1,11,19,0,3,2,8,16,10,8,3,12,15,40,7,40,40,0,0,0,5,0,47,4,2021-04-24
176,10,4,32,0,40,1,8,8,20,0,0,3,16,18,9,4,1,11,6,28,3,29,16,1,0,1,0,2,23,8,2021-04-25
1004,23,5,75,0,146,2,36,37,66,0,6,7,31,62,28,14,5,24,7,78,7,69,54,3,6,1,3,6,60,15,2021-04-26
977,15,14,75,0,97,3,38,25,45,0,1,4,49,63,18,16,5,13,22,66,9,60,47,3,6,2,4,5,73,9,2021-04-27
884,19,8,66,0,90,3,23,23,23,1,5,3,36,72,32,6,4,33,11,56,12,54,57,3,4,1,3,6,52,8,2021-04-28
786,17,9,76,0,86,1,35,16,21,0,2,4,33,67,23,20,3,17,10,56,13,45,49,4,2,0,2,8,46,23,2021-04-29
752,13,26,81,0,72,1,43,18,24,0,4,1,35,57,16,4,7,17,9,60,4,46,32,2,6,1,2,6,52,18,2021-04-30
224,4,4,32,0,31,3,4,6,15,0,0,1,10,19,8,4,3,11,12,27,4,9,20,0,4,0,1,1,31,8,2021-05-01
187,3,4,39,0,32,2,4,3,17,0,0,0,13,16,9,8,2,9,7,26,1,12,19,1,0,0,4,1,18,5,2021-05-02
797,17,25,102,0,92,4,30,27,32,1,4,3,37,71,33,4,2,16,11,84,4,63,33,3,14,0,2,12,83,10,2021-05-03
622,15,13,98,0,88,0,25,19,36,0,10,4,33,69,31,13,6,11,15,52,10,43,55,0,12,0,4,11,63,10,2021-05-04
675,10,7,89,0,81,3,24,20,20,0,3,1,37,37,33,12,5,27,20,48,14,40,48,0,9,0,2,6,62,9,2021-05-05
601,15,9,77,0,78,2,20,12,31,2,5,4,34,80,24,10,8,21,19,48,8,35,52,1,12,0,4,14,47,11,2021-05-06
618,17,2,70,0,52,3,29,10,26,3,1,4,29,61,33,10,5,17,20,24,7,24,47,6,3,1,1,5,56,18,2021-05-07
380,5,3,55,0,24,2,7,9,27,0,2,4,9,14,17,7,0,17,10,31,5,11,31,0,1,0,0,0,38,13,2021-05-08
91,6,1,49,0,22,1,1,6,15,0,1,3,18,17,12,1,1,10,11,24,9,12,14,0,1,0,1,1,29,5,2021-05-09
356,14,10,60,0,43,3,10,14,21,3,5,2,17,35,18,4,3,10,9,16,4,32,37,1,5,0,1,0,59,12,2021-05-10
689,22,3,103,0,97,1,28,31,38,0,8,3,43,91,20,12,6,14,28,48,2,35,35,3,5,0,2,13,69,10,2021-05-11
615,22,13,116,0,79,3,22,21,37,0,4,1,30,64,23,6,2,13,34,35,9,24,38,1,7,0,1,4,79,9,2021-05-12
506,8,13,100,0,59,7,11,13,25,0,5,3,35,59,28,7,3,4,46,44,4,22,39,1,4,0,0,6,72,7,2021-05-13
606,9,7,104,1,37,3,7,22,28,1,6,3,39,71,40,8,7,10,16,40,5,42,30,1,3,0,0,9,61,8,2021-05-14
307,4,15,57,0,18,0,3,7,23,0,4,4,10,38,20,2,1,13,11,23,7,9,25,2,0,0,0,2,44,1,2021-05-15
115,5,6,55,0,16,0,4,5,21,1,1,0,11,30,9,2,1,4,6,16,3,4,12,0,1,0,0,1,15,1,2021-05-16
605,13,22,103,0,95,8,17,21,32,0,3,5,48,89,36,12,4,8,34,40,4,23,42,8,5,0,2,6,85,7,2021-05-17
613,11,26,104,0,51,3,15,14,38,0,8,1,42,105,32,4,15,18,28,43,8,22,40,4,1,0,1,10,84,6,2021-05-18
531,26,21,110,0,55,7,7,13,27,1,2,2,48,86,29,4,11,11,32,33,12,18,22,0,1,1,2,4,80,6,2021-05-19
551,14,19,93,0,51,6,7,8,27,0,2,1,45,75,27,5,4,9,18,33,5,12,22,1,2,0,5,1,91,8,2021-05-20
587,26,20,113,1,45,4,4,13,20,2,3,3,75,93,41,1,3,7,20,27,8,22,39,2,1,0,3,6,73,6,2021-05-21
301,1,7,45,0,11,8,0,4,16,0,1,1,21,21,10,3,5,8,26,23,0,11,14,0,0,0,1,0,58,4,2021-05-22
120,5,15,47,0,6,4,1,7,10,1,1,0,16,33,8,1,1,8,7,7,2,8,8,0,0,0,6,3,26,0,2021-05-23
631,23,20,123,0,51,16,9,19,38,2,1,7,82,102,54,9,4,13,19,29,9,18,39,0,0,0,2,1,85,3,2021-05-24
670,23,17,97,0,37,17,6,17,35,0,3,2,76,99,45,3,2,12,29,40,2,27,24,1,0,0,3,2,95,3,2021-05-25
658,13,9,105,0,39,12,9,6,41,1,0,2,90,124,24,4,3,8,27,26,6,14,29,0,0,0,0,9,105,4,2021-05-26
546,28,14,96,0,34,16,4,12,44,2,2,0,57,148,42,7,0,2,23,31,8,24,30,1,1,0,2,19,86,2,2021-05-27
642,14,17,71,0,16,24,5,10,31,0,3,2,83,154,42,2,1,10,28,22,2,9,34,0,0,0,3,3,99,2,2021-05-28
285,3,11,51,0,12,9,1,2,11,0,0,2,32,52,16,3,1,4,20,24,4,3,17,0,0,0,0,2,81,3,2021-05-29
113,4,9,49,0,12,6,4,8,8,0,0,1,38,56,8,3,4,4,11,11,2,2,11,0,1,0,0,1,66,1,2021-05-30
636,18,25,109,0,31,17,10,15,24,3,2,3,104,177,38,3,4,7,29,27,6,21,33,2,0,0,0,10,140,6,2021-05-31
677,22,26,93,0,29,21,4,6,32,0,0,2,107,177,27,9,2,5,44,20,6,9,27,0,0,1,2,4,106,4,2021-06-01
683,11,13,94,0,23,17,4,15,29,2,0,3,119,156,27,6,2,1,25,32,6,11,30,0,0,0,1,9,120,4,2021-06-02
600,9,10,84,0,13,20,6,20,33,0,1,0,94,165,28,1,3,4,46,17,8,10,20,1,0,5,0,11,141,2,2021-06-03
637,6,19,97,0,14,21,9,8,35,0,2,2,131,184,38,3,5,6,34,22,7,14,35,0,1,0,4,11,123,1,2021-06-04
314,6,12,73,1,14,10,1,4,25,1,1,3,61,49,13,2,1,4,18,11,2,3,10,0,0,0,0,4,110,1,2021-06-05
107,10,6,52,0,5,7,1,5,18,4,1,1,32,36,6,1,0,4,15,12,8,5,11,1,1,0,0,3,24,0,2021-06-06
842,21,12,105,1,22,25,4,12,52,0,0,4,156,273,68,4,7,16,32,24,10,18,35,0,2,3,0,8,209,5,2021-06-07
893,19,19,144,0,19,24,5,16,71,0,0,3,184,197,41,4,5,7,34,32,2,21,29,0,1,0,2,6,176,6,2021-06-08
894,12,31,103,1,22,17,2,5,54,1,0,4,184,197,22,4,3,7,41,20,7,7,27,0,0,0,0,4,133,4,2021-06-09
789,15,27,109,1,17,20,5,12,62,0,1,4,218,202,36,1,4,9,43,17,9,12,21,0,0,0,0,7,126,6,2021-06-10
796,17,25,85,0,18,20,3,7,58,1,1,3,200,200,42,4,5,8,22,32,13,11,34,0,1,0,0,6,159,3,2021-06-11
449,8,7,57,0,6,12,1,6,35,1,0,3,84,56,7,1,2,3,28,18,7,3,15,0,0,0,0,1,148,0,2021-06-12
149,6,11,49,0,6,10,3,7,26,2,0,0,93,45,13,1,1,1,4,19,3,5,10,0,0,0,0,3,85,0,2021-06-13
956,12,41,115,1,23,11,6,10,95,0,1,2,278,232,36,2,10,14,37,18,21,15,27,1,0,0,0,11,171,5,2021-06-14
966,7,34,95,0,23,14,8,12,66,0,3,7,285,196,44,1,8,6,33,16,13,14,35,1,1,0,5,5,182,6,2021-06-15
998,13,39,133,1,17,20,2,7,70,1,0,6,325,186,41,4,4,12,34,23,8,14,20,2,2,0,0,8,158,6,2021-06-16
1054,15,37,88,1,8,19,4,12,96,0,3,2,283,175,39,5,7,11,30,26,9,11,30,0,0,0,1,12,192,2,2021-06-17
1087,7,31,140,0,22,18,2,14,89,1,3,3,301,194,29,4,6,19,28,18,20,12,33,1,0,0,0,11,156,0,2021-06-18
612,4,11,74,2,8,8,0,4,63,0,0,1,110,51,32,3,1,7,32,17,5,11,19,0,0,0,1,10,167,0,2021-06-19
217,3,12,78,0,3,10,1,11,34,0,0,1,71,49,14,0,0,5,28,12,7,5,12,0,0,0,0,8,67,0,2021-06-20
1331,17,44,141,0,13,21,6,21,101,6,2,3,336,230,51,3,16,6,34,26,24,11,45,1,4,0,0,16,186,1,2021-06-21
1492,20,44,180,1,13,23,2,13,77,1,1,14,282,275,47,7,3,8,68,19,17,17,28,1,1,1,0,15,154,3,2021-06-22
1512,21,46,172,0,10,16,4,21,95,1,1,8,258,236,39,9,10,22,60,27,21,18,21,1,0,0,3,17,155,2,2021-06-23
1583,22,42,190,0,15,22,9,16,109,4,0,10,230,204,46,9,6,16,50,23,22,12,35,1,0,0,0,20,153,1,2021-06-24
1531,25,38,166,1,13,6,5,21,86,2,1,14,297,207,38,5,12,22,62,20,15,19,40,0,0,0,2,16,157,1,2021-06-25
988,7,12,70,0,7,8,8,3,56,0,0,5,146,64,20,4,2,10,44,11,22,12,20,0,1,0,0,5,118,3,2021-06-26
386,15,17,94,0,2,6,1,8,60,0,1,3,44,55,27,3,1,4,36,15,13,8,6,0,0,0,0,12,82,0,2021-06-27
1957,44,55,211,0,19,9,4,42,122,4,1,5,404,261,75,12,11,28,66,34,32,16,24,3,0,0,2,20,178,7,2021-06-28
1921,40,35,194,1,9,6,10,35,103,1,2,15,323,174,64,6,23,26,53,24,36,16,41,0,1,0,2,20,182,9,2021-06-29
1943,49,26,189,0,17,8,11,34,91,2,1,10,275,186,70,15,13,24,41,22,35,45,25,2,0,1,4,30,138,3,2021-06-30
2226,45,40,182,0,15,9,13,27,110,0,2,5,239,141,75,15,15,30,30,40,36,39,36,1,2,0,3,19,155,3,2021-07-01
2321,58,32,207,0,21,10,3,28,87,0,3,12,246,144,73,15,20,26,67,23,36,46,38,0,1,0,0,20,137,1,2021-07-02
1384,24,17,130,0,3,3,3,8,50,0,2,6,101,47,42,14,9,19,44,17,28,10,24,1,0,0,0,9,65,3,2021-07-03
542,46,15,114,0,6,3,2,11,34,6,1,5,90,35,22,7,3,12,28,17,19,14,11,1,0,1,1,5,68,0,2021-07-04
3056,140,53,176,0,18,11,8,72,104,3,2,13,278,191,96,22,17,34,95,48,76,82,42,3,2,0,0,33,164,11,2021-07-05
3169,138,67,201,2,23,7,13,71,79,5,8,17,297,170,94,16,34,33,83,43,82,73,35,2,1,0,1,27,134,12,2021-07-06
3504,174,61,242,1,32,9,11,69,91,0,5,15,278,164,99,36,38,35,97,64,81,76,41,3,1,0,4,33,118,4,2021-07-07
3525,206,31,259,1,25,3,13,65,74,2,6,14,225,143,95,44,26,23,96,77,83,81,38,1,1,0,2,27,122,15,2021-07-08
3451,220,44,178,0,23,5,42,95,110,2,5,30,226,164,126,29,43,48,118,84,107,73,35,6,0,0,3,38,121,14,2021-07-09
2089,156,13,118,0,17,9,6,36,69,0,3,5,104,40,35,18,16,29,86,65,42,20,29,0,2,0,1,18,84,4,2021-07-10
957,98,22,128,0,8,3,6,35,50,0,5,5,61,33,34,19,15,17,15,37,60,39,18,2,1,0,1,19,55,4,2021-07-11
4409,302,59,227,0,29,5,31,165,137,5,19,34,284,182,151,70,34,47,117,93,136,112,71,8,3,2,7,52,158,22,2021-07-12
4689,288,43,238,0,57,4,27,117,123,2,18,28,247,164,156,77,70,60,137,81,176,111,59,4,2,0,3,55,151,14,2021-07-13
4657,286,53,223,2,32,9,25,137,135,2,15,31,159,154,176,51,111,78,131,126,194,114,58,5,3,0,8,51,132,15,2021-07-14
4165,341,33,287,0,39,5,34,139,128,1,18,29,143,150,171,73,114,68,106,99,219,126,81,4,8,0,10,47,140,19,2021-07-15
4273,350,55,241,1,32,5,44,147,132,0,29,39,149,140,166,78,127,69,125,97,221,136,103,4,2,0,3,58,148,18,2021-07-16
2502,120,17,146,0,12,4,10,64,59,0,18,26,65,32,65,22,31,48,94,76,126,45,51,1,1,0,3,24,96,9,2021-07-17
1031,151,18,110,1,10,4,10,50,67,0,12,17,63,28,65,22,46,27,64,50,104,51,39,1,0,1,1,20,83,12,2021-07-18
5325,524,56,279,1,47,12,47,243,157,3,64,36,162,195,246,97,145,107,104,144,290,165,115,8,10,1,9,58,167,45,2021-07-19
5421,443,57,306,0,51,9,56,229,119,5,125,36,125,177,248,93,139,95,132,152,389,158,109,8,7,5,10,80,157,60,2021-07-20
5111,433,60,283,0,36,10,68,242,135,1,101,58,124,124,238,82,118,102,137,149,328,168,153,14,14,2,10,78,153,31,2021-07-21
5422,439,51,254,0,36,10,91,200,135,2,112,49,90,119,252,110,194,102,111,164,377,181,129,12,10,3,6,62,184,48,2021-07-22
4702,300,61,255,1,44,8,108,192,131,2,96,48,124,133,275,104,282,113,128,175,337,223,167,10,11,1,3,121,152,44,2021-07-23
2888,126,29,161,0,12,10,13,100,67,0,9,29,39,42,97,28,108,63,81,148,182,53,90,4,2,3,6,41,123,16,2021-07-24
1354,152,21,135,0,8,3,16,73,59,0,10,17,24,33,102,35,80,56,72,118,177,53,40,3,3,0,3,25,103,9,2021-07-25
5857,318,69,276,0,42,9,147,344,168,5,101,51,127,172,333,171,210,119,141,217,354,242,172,20,16,4,7,96,224,55,2021-07-26
5494,312,80,266,0,44,13,99,336,149,3,94,53,95,164,383,145,202,161,168,212,266,225,181,29,13,3,16,91,200,48,2021-07-27
5225,338,92,253,1,37,14,109,296,134,2,76,47,71,143,260,94,113,121,179,183,286,233,204,6,7,4,9,92,215,46,2021-07-28
5667,416,94,264,0,39,17,114,327,163,1,44,47,76,111,304,123,123,121,170,242,267,235,190,22,22,3,20,112,223,61,2021-07-29
4926,364,61,263,0,37,11,119,296,119,0,103,47,76,141,347,77,86,81,131,244,250,226,146,20,14,9,19,101,206,51,2021-07-30
2911,136,27,163,0,10,10,21,104,90,1,14,29,29,45,123,30,38,78,105,162,80,82,99,7,3,0,5,57,160,15,2021-07-31
1298,152,30,145,0,15,3,11,83,70,6,33,27,19,25,104,57,53,57,72,142,106,94,45,5,8,0,4,53,127,17,2021-08-01
5526,341,85,243,0,53,12,71,356,156,1,21,69,83,185,436,87,118,123,177,315,270,269,221,21,15,3,8,107,260,47,2021-08-02
5386,414,69,287,0,51,7,56,334,147,2,72,53,57,134,426,98,178,120,217,308,196,297,225,18,12,4,16,101,278,66,2021-08-03
4967,159,70,277,0,38,4,73,351,136,1,81,64,39,132,364,91,136,108,116,309,191,277,209,14,10,3,16,122,280,62,2021-08-04
5044,334,65,312,0,47,11,70,314,111,0,60,49,44,140,476,107,138,154,142,403,158,230,174,21,6,5,19,90,262,59,2021-08-05
4669,320,90,209,0,57,6,84,260,145,0,73,61,37,146,403,67,110,108,155,353,173,268,216,23,9,7,22,95,249,49,2021-08-06
2889,104,43,158,1,9,16,18,95,121,1,16,16,19,33,137,29,48,82,108,198,66,97,173,16,3,1,13,41,201,13,2021-08-07
1377,104,45,138,0,9,10,14,85,81,0,23,11,8,33,139,32,53,58,56,169,104,100,89,7,6,1,12,46,155,7,2021-08-08
5257,321,131,249,0,77,20,110,405,147,5,74,50,67,206,475,86,191,123,184,409,187,362,244,33,14,6,22,117,417,64,2021-08-09
5314,200,137,247,0,40,20,107,375,166,4,41,51,30,188,494,76,121,115,121,390,201,305,245,28,21,6,27,110,406,65,2021-08-10
5018,215,126,228,0,43,19,104,304,162,0,40,35,37,182,460,72,156,115,95,423,146,333,238,19,14,7,17,100,436,43,2021-08-11
4587,226,108,204,0,38,14,79,351,167,0,20,45,34,168,399,48,131,90,101,413,141,297,228,36,18,3,34,75,406,48,2021-08-12
4418,184,164,246,0,28,9,76,301,151,0,40,46,37,184,386,54,83,90,93,437,137,275,212,30,16,0,29,103,404,49,2021-08-13
2121,70,37,117,0,6,3,18,85,93,0,32,12,16,57,134,26,35,73,53,286,76,92,151,10,9,0,18,35,271,17,2021-08-14
947,66,67,116,1,8,2,27,88,74,2,17,3,10,39,145,32,12,32,12,267,48,66,78,12,1,0,14,32,203,12,2021-08-15
4276,178,158,231,0,33,17,87,355,160,3,40,37,37,235,458,77,106,76,122,409,122,335,245,46,17,8,30,96,502,52,2021-08-16
4045,141,152,204,0,27,6,78,281,141,2,24,42,32,225,449,61,79,96,74,481,88,308,215,44,11,2,21,93,409,48,2021-08-17
3845,102,190,186,0,24,12,95,253,150,0,27,47,37,198,416,73,46,74,51,462,94,316,221,25,12,1,32,92,437,40,2021-08-18
3437,102,110,52,0,31,7,88,234,145,0,19,32,19,83,323,65,54,117,95,451,83,301,268,17,13,3,32,81,397,40,2021-08-19
3348,119,105,180,0,15,14,60,208,156,0,26,27,32,215,359,55,60,104,10,431,55,295,227,24,6,0,24,67,381,40,2021-08-20
1468,49,37,104,1,6,7,23,80,87,0,8,9,17,61,114,25,17,75,48,191,32,92,129,1,3,1,16,42,327,14,2021-08-21
800,20,68,90,0,15,3,20,77,65,0,7,7,11,41,97,20,14,67,37,164,30,60,60,9,7,0,13,22,220,12,2021-08-22
3480,89,162,171,1,34,9,67,292,170,1,22,32,31,251,420,59,32,105,77,422,58,336,240,44,19,3,29,88,563,46,2021-08-23
3289,98,106,152,0,28,2,93,225,151,1,14,41,21,209,373,53,39,116,65,396,34,296,207,40,18,2,29,66,472,30,2021-08-24
